"filename", "language", "C++", "C", "Markdown", "Properties", "Shell Script", "Python", "Makefile", "PowerShell", "Log", "XML", "Ini", "YAML", "JSON", "Perl", "JavaScript", "Ruby", "CSV", "Docker", "CMake", "Groovy", "Codex Rules", "Batch", "Lua", "reStructuredText", "pip requirements", "Diff", "TSV", "HTML", "C#", "GLSL", "MS SQL", "PostCSS", "SCSS", "LaTeX", "Objective-C", "Julia", "BibTeX", "Java", "R", "Visual Basic", "comment", "blank", "total"
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\regulator\richtek,rt5190a-regulator.h", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 16
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\regulator\ti,tps62864.h", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 10
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset-controller\mt2712-resets.h", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 23
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset-controller\mt8183-resets.h", "C++", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 99
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset-controller\mt8192-resets.h", "C++", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 31
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\actions,s500-reset.h", "C++", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 68
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\actions,s700-reset.h", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 35
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\actions,s900-reset.h", "C++", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 66
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\altr,rst-mgr-a10.h", "C++", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 10, 103
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\altr,rst-mgr-a10sr.h", "C++", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 23
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\altr,rst-mgr-s10.h", "C++", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 10, 98
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\altr,rst-mgr.h", "C++", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 83
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\amlogic,meson-a1-reset.h", "C++", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 6, 75
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\amlogic,meson-axg-audio-arb.h", "C++", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 20
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\amlogic,meson-axg-reset.h", "C++", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 4, 124
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\amlogic,meson-g12a-audio-reset.h", "C++", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 54
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\amlogic,meson-g12a-reset.h", "C++", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 4, 140
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\amlogic,meson-gxbb-reset.h", "C++", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 3, 162
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\amlogic,meson-s4-reset.h", "C++", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 9, 126
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\amlogic,meson8b-clkc-reset.h", "C++", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 28
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\amlogic,meson8b-reset.h", "C++", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 3, 127
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\axg-aoclkc.h", "C++", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 21
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\bcm6318-reset.h", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 21
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\bcm63268-reset.h", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 31
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\bcm6328-reset.h", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 19
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\bcm6358-reset.h", "C++", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 16
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\bcm6362-reset.h", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 23
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\bcm6368-reset.h", "C++", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 17
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\bitmain,bm1880-reset.h", "C++", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 52
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\bt1-ccu.h", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 35
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\cortina,gemini-reset.h", "C++", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 38
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\delta,tn48m-reset.h", "C++", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 21
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\g12a-aoclkc.h", "C++", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 19
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\gxbb-aoclkc.h", "C++", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 4, 67
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\hisi,hi6220-resets.h", "C++", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 84
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\imx7-reset.h", "C++", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 54
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\imx8mp-reset.h", "C++", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 51
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\imx8mq-reset.h", "C++", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 68
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\imx8ulp-pcc-reset.h", "C++", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 60
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\k210-rst.h", "C++", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 43
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\mediatek,mt6735-wdt.h", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 18
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\mediatek,mt6795-resets.h", "C++", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 54
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\mt2701-resets.h", "C++", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 86
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\mt2712-resets.h", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 23
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\mt7621-reset.h", "C++", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 38
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\mt7622-reset.h", "C++", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 9, 87
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\mt7629-resets.h", "C++", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 72
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\mt7986-resets.h", "C++", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 56
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\mt8135-resets.h", "C++", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 57
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\mt8173-resets.h", "C++", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 58
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\mt8183-resets.h", "C++", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 102
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\mt8186-resets.h", "C++", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 42
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\mt8188-resets.h", "C++", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 37
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\mt8192-resets.h", "C++", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 42
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\mt8195-resets.h", "C++", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 84
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\nuvoton,npcm7xx-reset.h", "C++", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 92
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\oxsemi,ox810se.h", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 4, 43
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\oxsemi,ox820.h", "C++", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 43
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\pistachio-resets.h", "C++", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 38
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\qcom,gcc-apq8084.h", "C++", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 102
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\qcom,gcc-ipq6018.h", "C++", 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 158
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\qcom,gcc-ipq806x.h", "C++", 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 173
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\qcom,gcc-mdm9615.h", "C++", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 129
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\qcom,gcc-msm8660.h", "C++", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 127
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\sys\contrib\device-tree\include\dt-bindings\reset\qcom,gcc-msm8916.h", "C++", 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 101
